Player,Season,Placement,Team,BMI,region
licorice,2021 summer,7.5,⁠⁠gg,22.75585,na
licorice,2022 spring,5.5,⁠⁠gg,20.103897,na
licorice,2022 summer,7.5,⁠⁠gg,22.94381,na
licorice,2023 spring,2.0,⁠⁠gg,22.815807,na
get_snuggled,2014 spring,,⁠⁠vvv,,na
get_snuggled,2014 summer,1.0,⁠⁠vvv,,na
baottousai,2014 spring,,⁠⁠tmp,,na
pootyspank,2014 spring,,⁠⁠gfs,,na
l0cust,2012 summer,12.5,⁠⁠dig,26.002796,na
bubbadub,2014 summer,8.0,⁠⁠col,25.600567,na
bubbadub,2015 summer,1.0,⁠⁠c9,,na
tuesday_(jean-sébastien_thery),2020 summer,9.0,⁠⁠clg,,na
kwon,2015 spring,10.0,⁠⁠cst,21.565338,na
kwon,2016 spring,5.5,⁠⁠nrg,21.60364,na
kwon,2017 summer,9.0,⁠⁠tl,23.857222,na
kwon,2018 summer,6.0,⁠⁠fly,22.055069,na
daydreamin,2013 spring,2.0,⁠⁠ggu,,na
daydreamin,2013 summer,7.0,⁠⁠cst,,na
daydreamin,2014 spring,6.0,⁠⁠cst,20.155487,na
samurai,2015 spring,5.0,⁠⁠gv,,na
hermit,2016 spring,5.5,⁠⁠nrg,,na
hermit,2016 summer,9.0,⁠⁠nrg,,na
bloodwater,2013 spring,3.0,⁠⁠vul,22.92421,na
bloodwater,2013 summer,3.0,⁠⁠vul,21.916544,na
bloodwater,2014 spring,8.0,⁠⁠xdg,,na
heartbeat,2013 spring,7.0,⁠⁠mrn,21.533121,na
dj_lambo,2013 spring,3.0,⁠⁠dig,,na
bigfatlp,2012 spring,6.5,⁠⁠clg,18.555878,na
bigfatlp,2012 summer,6.5,⁠⁠clg.p,19.624294,na
bigfatlp,2013 spring,4.0,⁠⁠clg,,na
bigfatlp,2013 summer,5.0,⁠⁠clg,,na
cody_sun,2017 spring,7.0,⁠⁠imt,21.353313,na
cody_sun,2017 summer,2.0,⁠⁠imt,,na
cody_sun,2018 spring,2.0,⁠⁠100,21.024063,na
cody_sun,2018 summer,4.0,⁠⁠100,21.73082,na
cody_sun,2019 spring,9.0,⁠⁠cg,20.879194,na
cody_sun,2019 summer,1.0,⁠⁠cg,,na
cody_sun,2020 spring,5.5,⁠⁠100,20.539928,na
cody_sun,2020 summer,7.5,⁠⁠100,,na
quas,2014 spring,4.0,⁠⁠crs,22.774698,na
quas,2014 summer,4.0,⁠⁠crs,,na
quas,2015 spring,3.0,⁠⁠tl,,na
quas,2015 summer,2.0,⁠⁠tl,22.956482,na
quas,2016 summer,9.0,⁠⁠nrg,24.424107,na
contractz,2017 spring,2.0,⁠⁠c9,22.187769,na
contractz,2017 summer,1.0,⁠⁠c9,,na
contractz,2018 spring,10.0,⁠⁠gg,23.47652,na
contractz,2018 summer,10.0,⁠⁠gg,22.17144,na
contractz,2019 spring,5.5,⁠⁠gg,21.870667,na
contractz,2019 summer,7.0,⁠⁠gg,22.815945,na
contractz,2020 summer,7.5,⁠⁠100,,na
contractz,2021 summer,5.5,⁠⁠eg,,na
contractz,2022 spring,8.0,⁠⁠clg,21.623768,na
contractz,2022 summer,5.5,⁠⁠clg,21.87144,na
contractz,2023 spring,5.5,⁠⁠clg,21.417849,na
bischu,2014 spring,,⁠⁠twz,,na
bischu,2015 summer,10.0,⁠⁠tdk,20.177189,na
dodo,2015 spring,7.0,⁠⁠t8,26.756271,na
dodo,2015 summer,8.0,⁠⁠t8,27.928932,na
dodo,2017 summer,2.0,⁠⁠imt,,na
dodo,2018 summer,1.0,⁠⁠tl,,na
dodo,2019 spring,1.0,⁠⁠tl,,na
dodo,2019 summer,1.0,⁠⁠tl,,na
dodo,2020 spring,9.0,⁠⁠tl,,na
raes,2021 spring,7.0,⁠⁠imt,19.779388,na
raes,2021 summer,5.5,⁠⁠imt,19.465454,na
ggjj,2014 summer,3.5,⁠⁠zen,,na
valkrin,2014 spring,2.0,⁠⁠cog,,na
verybitter,2013 summer,3.5,⁠⁠roar,,na
ry0ma,2020 spring,5.5,⁠⁠100,21.67114,na
ry0ma,2020 summer,7.5,⁠⁠100,,na
ry0ma,2021 spring,4.0,⁠⁠100,21.304253,na
ry0ma,2021 summer,2.0,⁠⁠100,,na
ry0ma,2023 spring,5.0,⁠⁠eg,,na
jaximus,2014 spring,,⁠⁠ca,,na
zentinel,2016 summer,8.0,⁠⁠p1,23.501503,na
jatt,2020 summer,3.0,⁠⁠tl,21.850111,na
jatt,2021 spring,3.0,⁠⁠tl,,na
jatt,2021 summer,5.0,⁠⁠tl,,na
gate,2015 summer,3.0,⁠⁠tip,26.835136,na
gate,2016 spring,9.0,⁠⁠tip,21.712488,na
gate,2016 summer,8.0,⁠⁠p1,26.285473,na
gate,2017 spring,8.0,⁠⁠fox,25.260918,na
gate,2017 summer,8.0,⁠⁠fox,,na
gate,2018 summer,7.0,⁠⁠opt,25.024256,na
gate,2019 spring,7.0,⁠⁠opt,24.963284,na
gate,2020 summer,10.0,⁠⁠imt,,na
insanity,2020 summer,10.0,⁠⁠imt,,na
insanity,2021 spring,7.0,⁠⁠imt,23.639896,na
insanity,2021 summer,5.5,⁠⁠imt,24.516537,na
yoda_(orie_guo),2014 spring,,⁠⁠dnl.e,,na
tyler,2018 spring,10.0,⁠⁠gg,,na
tyler,2018 summer,10.0,⁠⁠gg,,na
tyler,2019 spring,5.5,⁠⁠fox,,na
tyler,2019 summer,10.0,⁠⁠fox,,na
weldon,2019 spring,7.0,⁠⁠clg,26.764507,na
weldon,2019 summer,3.0,⁠⁠clg,,na
weldon,2020 spring,10.0,⁠⁠clg,,na
weldon,2020 summer,9.0,⁠⁠clg,,na
prymari,2021 spring,9.0,⁠⁠clg,,na
prymari,2021 summer,10.0,⁠⁠clg,,na
alextheman,2014 summer,2.0,⁠⁠mrt,,na
kiwikid,2013 spring,5.5,⁠⁠dig,23.95275,na
kiwikid,2013 summer,4.0,⁠⁠dig,21.266195,na
kiwikid,2014 spring,5.0,⁠⁠dig,23.672882,na
kiwikid,2014 summer,5.0,⁠⁠dig,,na
kiwikid,2015 spring,9.0,⁠⁠dig,25.336868,na
kiwikid,2015 summer,5.5,⁠⁠dig,,na
kiwikid,2016 spring,10.0,⁠⁠dig,23.446339,na
kiwikid,2016 summer,9.0,⁠⁠nrg,28.099667,na
anjo,2013 spring,6.0,⁠⁠ggu,24.137913,na
souldra,2015 spring,5.0,⁠⁠gv,,na
brandini,2016 summer,8.0,⁠⁠p1,20.76387,na
brandini,2017 summer,8.0,⁠⁠fox,,na
ken_(kenneth_tang),2014 spring,7.0,⁠⁠eg,,na
ken_(kenneth_tang),2016 spring,9.0,⁠⁠tip,20.555233,na
easy_(brandon_doyle),2014 summer,3.5,⁠⁠zen,,na
matt_(matthew_schmieder),2015 spring,7.0,⁠⁠t8,,na
matt_(matthew_schmieder),2015 summer,8.0,⁠⁠t8,,na
busio,2023 spring,5.5,⁠⁠100,21.25827,na
arrow,2013 summer,12.5,⁠⁠xs,,na
arrow,2014 spring,6.5,⁠⁠kt.a,,na
arrow,2014 summer,3.0,⁠⁠kt.a,22.617767,na
arrow,2015 spring,5.0,⁠⁠kt,23.016842,na
arrow,2015 summer,1.0,⁠⁠kt,25.114883,na
arrow,2016 spring,3.0,⁠⁠kt,25.50721,na
arrow,2016 summer,2.0,⁠⁠kt,25.199413,na
arrow,2017 spring,3.0,⁠⁠p1,24.983965,na
arrow,2017 summer,10.0,⁠⁠p1,,na
arrow,2018 spring,9.0,⁠⁠opt,23.934385,na
arrow,2018 summer,7.0,⁠⁠opt,26.47851,na
arrow,2019 spring,7.0,⁠⁠opt,24.70937,na
arrow,2019 summer,5.5,⁠⁠opt,24.209164,na
arrow,2022 spring,10.0,⁠⁠imt,24.19879,na
jimmy,2019 spring,5.5,⁠⁠gg,,na
jimmy,2019 summer,7.0,⁠⁠gg,23.62212,na
jimmy,2021 spring,5.0,⁠⁠dig,,na
jimmy,2021 summer,7.5,⁠⁠dig,,na
ecko,2014 spring,,⁠⁠dnl.e,,na
levine,2015 spring,8.0,⁠⁠wfx,,na
gaunty,2014 summer,1.0,⁠⁠vvv,,na
feng_(wang_xiao-feng),2016 spring,9.0,⁠⁠tip,19.098595,na
feng_(wang_xiao-feng),2018 summer,4.0,⁠⁠fox,20.753693,na
adrian_riven,2013 summer,1.0,⁠⁠sole,,na
adrian_riven,2014 summer,2.0,⁠⁠mrt,,na
mash,2013 spring,2.0,⁠⁠ggu,23.815928,na
mash,2013 summer,7.0,⁠⁠cst,21.20557,na
mash,2015 spring,10.0,⁠⁠cst,23.686752,na
mash,2016 spring,9.0,⁠⁠tip,21.965054,na
mash,2016 summer,8.0,⁠⁠p1,21.29722,na
mash,2017 summer,8.0,⁠⁠fox,,na
mash,2020 summer,3.0,⁠⁠fly,19.69476,na
mash,2021 spring,6.0,⁠⁠eg,,na
altec,2014 summer,7.0,⁠⁠eg,,na
altec,2015 spring,8.0,⁠⁠wfx,22.172417,na
altec,2015 summer,4.0,⁠⁠gv,22.082966,na
altec,2016 spring,5.5,⁠⁠nrg,21.305588,na
altec,2017 spring,4.0,⁠⁠fly,21.436314,na
altec,2017 summer,4.0,⁠⁠dig,,na
altec,2018 spring,3.0,⁠⁠fox,20.396301,na
altec,2018 summer,4.0,⁠⁠fox,21.86742,na
altec,2020 spring,8.0,⁠⁠imt,22.060915,na
altec,2020 summer,10.0,⁠⁠imt,,na
evanrl,2014 summer,3.5,⁠⁠aoe,,na
deftly,2018 spring,10.0,⁠⁠gg,20.297546,na
deftly,2018 summer,10.0,⁠⁠gg,19.871237,na
deftly,2019 spring,5.5,⁠⁠gg,19.192087,na
deftly,2019 summer,2.0,⁠⁠c9,20.10542,na
deftly,2021 spring,6.0,⁠⁠eg,19.811163,na
nyjacky,2013 spring,4.0,⁠⁠crs,20.03817,na
nyjacky,2013 summer,6.0,⁠⁠crs,20.40151,na
nyjacky,2014 spring,,⁠⁠pro,,na
zaineking,2014 spring,,⁠⁠cog,,na
crumbz,2012 summer,12.5,⁠⁠dig,22.182854,na
crumbz,2013 spring,5.5,⁠⁠dig,25.446297,na
crumbz,2013 summer,4.0,⁠⁠dig,30.13417,na
crumbz,2014 spring,5.0,⁠⁠dig,29.649265,na
crumbz,2014 summer,5.0,⁠⁠dig,,na
crumbz,2015 spring,9.0,⁠⁠dig,28.449085,na
crumbz,2016 spring,8.0,⁠⁠ren,27.851768,na
zven,2015 summer,2.0,⁠⁠og,,na
zven,2016 spring,2.0,⁠⁠og,22.063107,na
zven,2016 summer,1.0,⁠⁠g2,21.96698,na
zven,2017 spring,1.0,⁠⁠g2,22.446344,na
zven,2017 summer,1.0,⁠⁠g2,20.942953,na
zven,2018 spring,5.5,⁠⁠tsm,23.929825,na
zven,2018 summer,2.0,⁠⁠tsm,22.349852,na
zven,2019 spring,2.0,⁠⁠tsm,23.684162,na
zven,2019 summer,2.0,⁠⁠tsm,22.54818,na
zven,2020 spring,1.0,⁠⁠c9,24.07656,na
zven,2020 summer,4.0,⁠⁠c9,24.403801,na
zven,2021 spring,1.0,⁠⁠c9,25.152834,na
zven,2021 summer,3.0,⁠⁠c9,24.190384,na
zven,2022 summer,1.0,⁠⁠c9,24.453903,na
zven,2023 spring,1.0,⁠⁠c9,25.282831,na
hermes_(david_tu),2016 spring,8.0,⁠⁠ren,,na
hermes_(david_tu),2017 spring,7.0,⁠⁠imt,,na
hermes_(david_tu),2017 summer,7.0,⁠⁠fly,,na
s0ul,2022 summer,7.0,⁠⁠tsm,21.963602,na
jezie,2014 spring,,⁠⁠such,,na
k1ng,2021 summer,4.0,⁠⁠c9,21.272963,na
k1ng,2022 summer,5.0,⁠⁠c9,,na
kelsey,2018 summer,10.0,⁠⁠h2k,,na
kelsey,2019 spring,10.0,⁠⁠100,25.939802,na
fabbbyyy,2014 spring,,⁠⁠ca,,na
fabbbyyy,2016 summer,5.5,⁠⁠tl,21.743973,na
voyboy,2012 summer,6.5,⁠⁠clg.p,22.957113,na
voyboy,2013 spring,4.0,⁠⁠crs,,na
voyboy,2013 summer,6.0,⁠⁠crs,25.170975,na
voyboy,2014 spring,4.0,⁠⁠crs,22.366625,na
voyboy,2014 summer,4.0,⁠⁠crs,,na
poppers_op,2014 summer,1.0,⁠⁠nme,,na
inero,2017 summer,8.0,⁠⁠fox,,na
inero,2018 spring,3.0,⁠⁠fox,,na
inero,2018 summer,4.0,⁠⁠fox,,na
inero,2019 spring,5.5,⁠⁠gg,24.968344,na
inero,2019 summer,7.0,⁠⁠gg,,na
inero,2020 spring,5.5,⁠⁠gg,,na
inero,2020 summer,5.5,⁠⁠gg,,na
inero,2021 spring,10.0,⁠⁠gg,,na
inero,2021 summer,7.5,⁠⁠gg,,na
inero,2022 spring,5.5,⁠⁠gg,,na
inero,2022 summer,7.5,⁠⁠gg,,na
porpoise,2014 spring,,⁠⁠vvv,,na
porpoise,2015 spring,7.0,⁠⁠t8,23.72253,na
porpoise,2015 summer,8.0,⁠⁠t8,20.36555,na
dyrus,2013 spring,1.0,⁠⁠tsm,22.771845,na
dyrus,2013 summer,2.0,⁠⁠tsm,,na
dyrus,2014 spring,2.0,⁠⁠tsm,23.929775,na
dyrus,2014 summer,1.0,⁠⁠tsm,,na
dyrus,2015 spring,1.0,⁠⁠tsm,23.725578,na
dyrus,2015 summer,2.0,⁠⁠tsm,29.271606,na
masteroflol,2014 spring,,⁠⁠pwn,,na
allorim,2017 summer,10.0,⁠⁠p1,,na
allorim,2018 summer,7.0,⁠⁠opt,25.418818,na
allorim,2019 spring,7.0,⁠⁠opt,24.797821,na
allorim,2020 summer,10.0,⁠⁠imt,,na
panda_(james_ding),2018 summer,2.0,⁠⁠azio,,na
panda_(james_ding),2019 spring,6.0,⁠⁠fox,21.335037,na
panda_(james_ding),2019 summer,10.0,⁠⁠fox,19.542145,na
lost,2018 summer,3.0,⁠⁠fox,22.037447,na
lost,2019 summer,10.0,⁠⁠fox,20.326805,na
lost,2021 spring,2.0,⁠⁠tsm,20.621677,na
lost,2021 summer,4.0,⁠⁠tsm,20.5612,na
lost,2022 spring,5.5,⁠⁠gg,22.150188,na
lost,2022 summer,9.0,⁠⁠imt,21.7487,na
ssumday,2013 spring,6.5,⁠⁠kt b,,na
ssumday,2013 summer,2.0,⁠⁠kt.b,,na
ssumday,2014 spring,6.5,⁠⁠kt.a,,na
ssumday,2014 summer,3.0,⁠⁠kt.a,,na
ssumday,2015 spring,5.0,⁠⁠kt,,na
ssumday,2015 summer,1.0,⁠⁠kt,21.150936,na
ssumday,2016 spring,3.0,⁠⁠kt,21.159712,na
ssumday,2016 summer,2.0,⁠⁠kt,21.159712,na
ssumday,2017 spring,5.5,⁠⁠dig,22.746195,na
ssumday,2017 summer,4.0,⁠⁠dig,,na
ssumday,2018 spring,2.0,⁠⁠100,22.68288,na
ssumday,2018 summer,4.0,⁠⁠100,22.202587,na
ssumday,2019 spring,10.0,⁠⁠100,21.604292,na
ssumday,2019 summer,8.0,⁠⁠100,21.424839,na
ssumday,2020 spring,5.5,⁠⁠100,21.30701,na
ssumday,2020 summer,7.5,⁠⁠100,,na
ssumday,2021 spring,4.0,⁠⁠100,22.924278,na
ssumday,2021 summer,1.0,⁠⁠100,21.361217,na
ssumday,2022 spring,2.0,⁠⁠100,20.989779,na
ssumday,2022 summer,2.0,⁠⁠100,22.716469,na
ssumday,2023 spring,4.0,⁠⁠eg,22.727207,na
sleepingdawg,2014 summer,1.0,⁠⁠nme,,na
fragas,2019 spring,10.0,⁠⁠100,28.469812,na
fragas,2020 summer,9.0,⁠⁠clg,,na
parth,2016 spring,2.0,⁠⁠tsm,,na
parth,2016 summer,1.0,⁠⁠tsm,,na
parth,2017 spring,1.0,⁠⁠tsm,,na
parth,2017 summer,1.0,⁠⁠tsm,,na
parth,2018 summer,2.0,⁠⁠tsm,,na
parth,2020 summer,1.0,⁠⁠tsm,24.130074,na
malaclypse,2020 summer,10.0,⁠⁠imt,,na
malaclypse,2021 spring,7.0,⁠⁠imt,,na
malaclypse,2021 summer,7.0,⁠⁠imt,,na
axelaxis,2014 summer,2.0,⁠⁠solo,,na
mcscrag,2018 summer,4.0,⁠⁠cg,,na
mcscrag,2019 spring,9.0,⁠⁠cg,27.890945,na
mcscrag,2019 summer,5.0,⁠⁠cg,,na
bella_(sean_nguyen),2014 spring,,⁠⁠ndg,,na
mango_(daniel_morissette),2018 summer,10.0,⁠⁠gg,,na
fakegod,2019 spring,10.0,⁠⁠100,22.32983,na
fakegod,2019 summer,8.0,⁠⁠100,22.229485,na
fakegod,2021 spring,5.0,⁠⁠dig,22.76955,na
fakegod,2021 summer,7.5,⁠⁠dig,22.776987,na
fakegod,2022 spring,7.0,⁠⁠dig,23.422556,na
spica,2019 summer,2.0,⁠⁠tsm,21.40894,na
spica,2020 summer,1.0,⁠⁠tsm,,na
spica,2021 spring,2.0,⁠⁠tsm,20.679554,na
spica,2021 summer,4.0,⁠⁠tsm,20.817085,na
spica,2022 spring,9.0,⁠⁠tsm,20.688597,na
spica,2022 summer,5.5,⁠⁠tsm,20.096357,na
spica,2023 spring,3.0,⁠⁠fly,22.3508,na
danny_(kyle_sakamaki),2021 summer,5.5,⁠⁠eg,21.206263,na
danny_(kyle_sakamaki),2022 spring,1.0,⁠⁠eg,23.19556,na
danny_(kyle_sakamaki),2022 summer,3.0,⁠⁠eg,23.37138,na
zekent,2014 spring,5.0,⁠⁠crs,,na
lourlo,2014 spring,,⁠⁠sire,,na
lourlo,2016 spring,4.0,⁠⁠tl,21.986214,na
lourlo,2016 summer,4.0,⁠⁠tl,22.568825,na
lourlo,2017 spring,9.0,⁠⁠tl,22.29826,na
lourlo,2017 summer,9.0,⁠⁠tl,,na
lourlo,2018 spring,10.0,⁠⁠gg,20.707474,na
lourlo,2018 summer,10.0,⁠⁠gg,20.653864,na
lourlo,2019 summer,10.0,⁠⁠fox,22.48426,na
lourlo,2020 summer,8.0,⁠⁠dig,23.98732,na
fragnat1c,2014 summer,2.0,⁠⁠gfs,,na
fragnat1c,2015 summer,9.0,⁠⁠nme,,na
nien,2013 spring,7.0,⁠⁠mrn,26.257587,na
nien,2013 summer,5.0,⁠⁠clg,28.290455,na
nien,2014 spring,3.0,⁠⁠clg,25.310448,na
nien,2014 summer,5.0,⁠⁠clg,,na
nien,2015 summer,8.0,⁠⁠t8,27.470293,na
croissant,2018 summer,7.0,⁠⁠opt,,na
croissant,2019 spring,7.0,⁠⁠opt,,na
croissant,2019 summer,5.5,⁠⁠opt,,na
croissant,2022 spring,8.0,⁠⁠clg,21.410471,na
croissant,2022 summer,5.5,⁠⁠clg,,na
croissant,2023 spring,5.5,⁠⁠clg,20.374943,na
reginald,2013 spring,1.0,⁠⁠tsm,22.98219,na
reginald,2013 summer,2.0,⁠⁠tsm,23.098698,na
reginald,2014 spring,2.0,⁠⁠tsm,,na
reginald,2016 spring,6.0,⁠⁠tsm,,na
acme,2014 summer,2.0,⁠⁠ff,,na
goldman,2018 summer,8.0,⁠⁠clg,,na
goldman,2019 spring,2.0,⁠⁠tsm,,na
goldman,2019 summer,4.0,⁠⁠tsm,27.175577,na
goldenglue,2014 spring,4.0,⁠⁠dig,,na
goldenglue,2015 summer,8.0,⁠⁠t8,23.483871,na
goldenglue,2016 spring,7.0,⁠⁠fox,23.12507,na
goldenglue,2017 spring,9.0,⁠⁠tl,21.508636,na
goldenglue,2017 summer,9.0,⁠⁠tl,,na
goldenglue,2018 summer,2.0,⁠⁠c9,21.931229,na
goldenglue,2019 spring,2.0,⁠⁠c9,20.974695,na
goldenglue,2020 spring,5.5,⁠⁠gg,22.323973,na
goldenglue,2020 summer,5.5,⁠⁠eg,,na
imaqtpie,2012 summer,12.5,⁠⁠dig,28.054628,na
imaqtpie,2013 spring,5.5,⁠⁠dig,25.818855,na
imaqtpie,2013 summer,4.0,⁠⁠dig,24.974463,na
imaqtpie,2014 spring,5.0,⁠⁠dig,25.205744,na
imaqtpie,2014 summer,5.0,⁠⁠dig,,na
v1per,2019 spring,4.0,⁠⁠fly,20.429138,na
v1per,2019 summer,4.0,⁠⁠fly,22.762712,na
v1per,2020 spring,2.0,⁠⁠fly,21.081022,na
v1per,2020 summer,7.5,⁠⁠dig,23.429161,na
armao,2016 spring,7.0,⁠⁠fox,,na
armao,2016 summer,10.0,⁠⁠fox,,na
armao,2017 summer,8.0,⁠⁠fox,26.450827,na
armao,2018 summer,2.0,⁠⁠tsm,,na
armao,2019 summer,4.0,⁠⁠tsm,28.590927,na
armao,2020 spring,7.0,⁠⁠dig,28.302402,na
armao,2021 summer,5.0,⁠⁠tl,,na
onebadbrad,2014 spring,,⁠⁠ca,,na
shao,2014 spring,3.5,⁠⁠nwe,,na
damonte,2017 summer,8.0,⁠⁠fox,,na
damonte,2018 spring,2.0,⁠⁠fox,25.131935,na
damonte,2018 summer,3.0,⁠⁠fox,,na
damonte,2019 spring,9.0,⁠⁠cg,22.810547,na
damonte,2019 summer,1.0,⁠⁠cg,,na
damonte,2020 summer,5.5,⁠⁠gg,22.651432,na
damonte,2021 spring,4.0,⁠⁠100,24.822039,na
damonte,2021 summer,10.0,⁠⁠clg,,na
bobqin,2018 summer,10.0,⁠⁠gg,25.800999,na
billyboss,2014 spring,,⁠⁠dnl.e,,na
billyboss,2016 spring,10.0,⁠⁠dig,21.326502,na
yusui,2019 summer,10.0,⁠⁠fox,22.778616,na
yusui,2021 summer,7.5,⁠⁠dig,,na
tempest_(andrew_stark),2014 summer,2.0,⁠⁠mrt,,na
poome,2020 summer,7.5,⁠⁠100,23.760948,na
poome,2021 summer,2.0,⁠⁠100,,na
poome,2022 spring,8.0,⁠⁠clg,24.47575,na
poome,2022 summer,5.5,⁠⁠clg,24.924747,na
poome,2023 spring,5.5,⁠⁠clg,23.749928,na
johnsun,2020 spring,7.0,⁠⁠dig,21.29299,na
johnsun,2020 summer,7.5,⁠⁠dig,21.737423,na
johnsun,2021 spring,8.0,⁠⁠fly,24.972904,na
johnsun,2021 summer,9.0,⁠⁠fly,21.922058,na
johnsun,2022 spring,5.5,⁠⁠fly,24.023432,na
johnsun,2022 summer,7.5,⁠⁠fly,23.345726,na
dardoch,2014 summer,6.0,⁠⁠odys,,na
dardoch,2016 spring,4.0,⁠⁠tl,24.554491,na
dardoch,2016 summer,5.5,⁠⁠tl,24.35048,na
dardoch,2017 spring,7.0,⁠⁠imt,23.172354,na
dardoch,2017 summer,9.0,⁠⁠tl,21.588528,na
dardoch,2018 spring,3.0,⁠⁠fox,21.205969,na
dardoch,2018 summer,3.0,⁠⁠fox,23.452862,na
dardoch,2019 spring,7.0,⁠⁠opt,24.114035,na
dardoch,2020 spring,4.0,⁠⁠tsm,21.595882,na
dardoch,2020 summer,7.5,⁠⁠dig,22.35129,na
dardoch,2021 spring,5.0,⁠⁠dig,22.334745,na
dardoch,2021 summer,5.5,⁠⁠imt,,na
dardoch,2022 spring,10.0,⁠⁠imt,,na
history_teacher,2015 summer,8.0,⁠⁠t8,,na
remilia,2016 spring,8.0,⁠⁠ren,22.207428,na
dshao,2012 summer,1.0,⁠⁠mme,,na
dshao,2016 summer,8.0,⁠⁠p1,22.98779,na
dshao,2017 spring,3.0,⁠⁠p1,22.033546,na
dshao,2017 summer,10.0,⁠⁠p1,,na
dshao,2018 spring,9.0,⁠⁠opt,22.046328,na
mancloud,2013 spring,3.0,⁠⁠vul,21.358923,na
mancloud,2013 summer,3.0,⁠⁠vul,,na
mancloud,2014 spring,8.0,⁠⁠xdg,21.368261,na
mancloud,2014 summer,8.0,⁠⁠col,,na
mancloud,2015 spring,10.0,⁠⁠cst,27.441212,na
mancloud,2015 summer,10.0,⁠⁠tdk,24.982052,na
godshu,2014 spring,,⁠⁠vvv,,na
virus_(robert_white),2013 summer,3.5,⁠⁠roar,,na
hauntzer,2014 spring,,⁠⁠pro,,na
hauntzer,2015 spring,5.5,⁠⁠gv,23.970201,na
hauntzer,2015 summer,4.0,⁠⁠gv,22.749271,na
hauntzer,2016 spring,2.0,⁠⁠tsm,21.100536,na
hauntzer,2016 summer,1.0,⁠⁠tsm,22.003777,na
hauntzer,2017 spring,1.0,⁠⁠tsm,22.812641,na
hauntzer,2017 summer,1.0,⁠⁠tsm,,na
hauntzer,2018 spring,5.5,⁠⁠tsm,20.223269,na
hauntzer,2018 summer,2.0,⁠⁠tsm,21.331034,na
hauntzer,2019 spring,5.5,⁠⁠gg,20.435865,na
hauntzer,2019 summer,7.0,⁠⁠gg,21.497025,na
hauntzer,2020 spring,5.5,⁠⁠gg,21.560225,na
hauntzer,2020 summer,5.5,⁠⁠gg,,na
hauntzer,2023 spring,7.0,⁠⁠tsm,23.36954,na
wildturtle,2013 spring,1.0,⁠⁠tsm,21.388195,na
wildturtle,2013 summer,2.0,⁠⁠tsm,21.485546,na
wildturtle,2014 spring,2.0,⁠⁠tsm,22.7835,na
wildturtle,2014 summer,1.0,⁠⁠tsm,,na
wildturtle,2015 spring,1.0,⁠⁠tsm,20.941114,na
wildturtle,2015 summer,2.0,⁠⁠tsm,23.56557,na
wildturtle,2016 spring,3.0,⁠⁠imt,23.846272,na
wildturtle,2016 summer,2.0,⁠⁠imt,25.975609,na
wildturtle,2017 spring,1.0,⁠⁠tsm,21.16856,na
wildturtle,2017 summer,3.0,⁠⁠fly,25.00042,na
wildturtle,2018 spring,8.0,⁠⁠fly,22.9898,na
wildturtle,2018 summer,5.5,⁠⁠fly,25.970646,na
wildturtle,2019 spring,4.0,⁠⁠fly,23.372066,na
wildturtle,2019 summer,4.0,⁠⁠fly,23.432163,na
wildturtle,2020 spring,2.0,⁠⁠fly,22.101007,na
wildturtle,2020 summer,2.0,⁠⁠fly,22.970863,na
wildturtle,2021 spring,9.0,⁠⁠clg,22.743101,na
wildturtle,2021 summer,10.0,⁠⁠clg,23.631584,na
wildturtle,2022 spring,10.0,⁠⁠imt,22.847357,na
wildturtle,2023 spring,7.0,⁠⁠tsm,21.6785,na
big,2014 summer,3.0,⁠⁠zen,,na
big,2015 summer,10.0,⁠⁠tdk,23.7966,na
big,2016 spring,7.0,⁠⁠fox,19.7351,na
big,2016 summer,10.0,⁠⁠fox,22.955235,na
big,2017 summer,5.0,⁠⁠dig,24.575455,na
big,2018 summer,7.0,⁠⁠opt,23.203604,na
big,2019 spring,7.0,⁠⁠opt,23.689137,na
big,2019 summer,5.5,⁠⁠opt,23.53201,na
shynon,2014 spring,,⁠⁠shy,,na
kappasoleil,2014 summer,2.0,⁠⁠solo,,na
jensen,2015 summer,1.0,⁠⁠c9,25.247725,na
jensen,2016 spring,5.5,⁠⁠c9,20.27768,na
jensen,2016 summer,1.0,⁠⁠c9,23.302505,na
jensen,2017 spring,2.0,⁠⁠c9,23.609373,na
jensen,2017 summer,1.0,⁠⁠c9,,na
jensen,2018 spring,5.5,⁠⁠c9,24.129711,na
jensen,2018 summer,1.0,⁠⁠c9,23.735481,na
jensen,2019 spring,1.0,⁠⁠tl,23.708,na
jensen,2019 summer,1.0,⁠⁠tl,,na
jensen,2020 spring,9.0,⁠⁠tl,24.431713,na
jensen,2020 summer,3.0,⁠⁠tl,,na
jensen,2021 spring,3.0,⁠⁠tl,22.377792,na
jensen,2021 summer,2.0,⁠⁠tl,24.927633,na
jensen,2022 summer,1.0,⁠⁠c9,24.155334,na
jensen,2023 spring,10.0,⁠⁠dig,25.488823,na
rikara,2014 spring,,⁠⁠otac,,na
rikara,2018 summer,4.0,⁠⁠100,21.670559,na
doublelift,2012 spring,6.5,⁠⁠clg,,na
doublelift,2012 summer,6.5,⁠⁠clg.p,,na
doublelift,2013 spring,5.5,⁠⁠clg,23.022985,na
doublelift,2013 summer,5.0,⁠⁠clg,23.022985,na
